CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"rand500_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	500
BEGIN_DATA
300	300	  181.00	   53.00	  120.00	 0.25578	 0.17333	 0.09707	   48.67	   42.49	   13.52	  0.0881	  0.0940	  0.0980	  0.1006	  0.1151	  0.1314	  0.1285	  0.1223	  0.1170	  0.1125	  0.1095	  0.1100	  0.1086	  0.0926	  0.0748	  0.0711	  0.0727	  0.0641	  0.0649	  0.1084	  0.2163	  0.3238	  0.3712	  0.3887	  0.3998	  0.4107	  0.4238	  0.4388	  0.4527	  0.4613	  0.4648	  0.4646	  0.4637	  0.4656	  0.4758	    0.49
301	301	  195.00	   70.00	  143.00	 0.31566	 0.22691	 0.14938	   54.75	   39.64	    8.85	  0.1276	  0.1360	  0.1419	  0.1456	  0.1679	  0.1955	  0.1954	  0.1888	  0.1828	  0.1775	  0.1721	  0.1702	  0.1673	  0.1443	  0.1174	  0.1117	  0.1156	  0.1042	  0.1047	  0.1604	  0.2815	  0.3923	  0.4398	  0.4574	  0.4689	  0.4796	  0.4921	  0.5062	  0.5193	  0.5273	  0.5307	  0.5307	  0.5303	  0.5319	  0.5415	    0.56
302	302	  127.00	   25.00	  185.00	 0.18767	 0.11043	 0.17866	   39.65	   49.88	  -24.14	  0.1614	  0.1720	  0.1795	  0.1842	  0.2174	  0.2631	  0.2666	  0.2508	  0.2314	  0.2062	  0.1672	  0.1261	  0.0931	  0.0594	  0.0346	  0.0287	  0.0314	  0.0278	  0.0277	  0.0534	  0.1182	  0.1951	  0.2459	  0.2637	  0.2625	  0.2684	  0.2961	  0.3394	  0.3823	  0.4112	  0.4254	  0.4304	  0.4308	  0.4326	  0.4453	    0.47
303	303	  154.00	   37.00	  173.00	 0.22264	 0.13820	 0.16625	   43.97	   48.24	  -13.84	  0.1490	  0.1589	  0.1658	  0.1701	  0.1996	  0.2389	  0.2410	  0.2281	  0.2131	  0.1941	  0.1644	  0.1332	  0.1068	  0.0737	  0.0469	  0.0411	  0.0453	  0.0399	  0.0401	  0.0769	  0.1636	  0.2534	  0.3030	  0.3214	  0.3277	  0.3368	  0.3565	  0.3838	  0.4100	  0.4265	  0.4335	  0.4345	  0.4333	  0.4349	  0.4469	    0.47
304	304	  189.00	  178.00	  199.00	 0.43475	 0.43718	 0.38978	   72.04	    3.93	   -3.97	  0.2613	  0.2785	  0.2905	  0.2982	  0.3522	  0.4353	  0.4668	  0.4796	  0.4922	  0.5052	  0.5070	  0.4967	  0.4870	  0.4632	  0.4296	  0.4173	  0.4219	  0.4045	  0.3899	  0.4136	  0.4436	  0.4574	  0.4575	  0.4552	  0.4587	  0.4669	  0.4799	  0.4970	  0.5139	  0.5238	  0.5254	  0.5225	  0.5179	  0.5172	  0.5291	    0.55
305	305	  177.00	  148.00	  131.00	 0.32497	 0.32429	 0.18131	   63.69	    4.44	   16.72	  0.1185	  0.1262	  0.1317	  0.1352	  0.1570	  0.1892	  0.2014	  0.2090	  0.2172	  0.2279	  0.2456	  0.2775	  0.3129	  0.3181	  0.3020	  0.2978	  0.3048	  0.2941	  0.2872	  0.3144	  0.3501	  0.3699	  0.3735	  0.3737	  0.3783	  0.3866	  0.3986	  0.4132	  0.4273	  0.4360	  0.4388	  0.4378	  0.4360	  0.4380	  0.4504	    0.47
306	306	  229.00	  141.00	   61.00	 0.44561	 0.39662	 0.07366	   69.23	   19.21	   57.57	  0.0494	  0.0526	  0.0549	  0.0564	  0.0600	  0.0637	  0.0634	  0.0651	  0.0684	  0.0750	  0.0990	  0.1682	  0.2660	  0.3105	  0.3055	  0.3058	  0.3122	  0.2972	  0.2979	  0.3634	  0.4790	  0.5702	  0.6047	  0.6173	  0.6265	  0.6353	  0.6459	  0.6575	  0.6680	  0.6753	  0.6808	  0.6839	  0.6862	  0.6886	  0.6941	    0.70
307	307	  251.00	  124.00	   77.00	 0.51466	 0.41924	 0.08861	   70.82	   31.38	   54.62	  0.0645	  0.0688	  0.0717	  0.0736	  0.0798	  0.0857	  0.0849	  0.0857	  0.0879	  0.0937	  0.1172	  0.1856	  0.2750	  0.2998	  0.2742	  0.2684	  0.2789	  0.2614	  0.2637	  0.3544	  0.5196	  0.6609	  0.7276	  0.7578	  0.7736	  0.7835	  0.7927	  0.8012	  0.8081	  0.8139	  0.8206	  0.8250	  0.8298	  0.8325	  0.8325	    0.83
308	308	  125.00	   49.00	   81.00	 0.13537	 0.09858	 0.05918	   37.58	   28.88	    9.30	  0.0501	  0.0534	  0.0558	  0.0572	  0.0649	  0.0743	  0.0747	  0.0733	  0.0720	  0.0712	  0.0711	  0.0730	  0.0732	  0.0645	  0.0540	  0.0514	  0.0522	  0.0468	  0.0465	  0.0690	  0.1207	  0.1683	  0.1874	  0.1930	  0.1976	  0.2048	  0.2159	  0.2303	  0.2440	  0.2526	  0.2551	  0.2544	  0.2528	  0.2546	  0.2653	    0.28
309	309	  140.00	   44.00	   53.00	 0.14298	 0.09803	 0.03290	   37.49	   34.10	   23.89	  0.0313	  0.0334	  0.0349	  0.0358	  0.0390	  0.0415	  0.0398	  0.0382	  0.0371	  0.0371	  0.0403	  0.0476	  0.0534	  0.0501	  0.0444	  0.0432	  0.0420	  0.0363	  0.0368	  0.0599	  0.1230	  0.1872	  0.2128	  0.2208	  0.2269	  0.2349	  0.2462	  0.2599	  0.2731	  0.2813	  0.2839	  0.2835	  0.2823	  0.2842	  0.2950	    0.31
310	310	  125.00	  109.00	    0.00	 0.13530	 0.13264	 0.01446	   43.16	    4.82	   50.06	  0.0104	  0.0111	  0.0116	  0.0119	  0.0116	  0.0110	  0.0104	  0.0103	  0.0110	  0.0128	  0.0160	  0.0281	  0.0629	  0.0990	  0.1167	  0.1251	  0.1280	  0.1245	  0.1230	  0.1331	  0.1531	  0.1671	  0.1695	  0.1699	  0.1734	  0.1796	  0.1881	  0.1983	  0.2084	  0.2146	  0.2165	  0.2160	  0.2142	  0.2157	  0.2247	    0.24
311	311	  138.00	   85.00	   17.00	 0.15298	 0.13203	 0.01888	   43.07	   16.08	   45.06	  0.0146	  0.0156	  0.0162	  0.0166	  0.0162	  0.0154	  0.0147	  0.0148	  0.0157	  0.0180	  0.0252	  0.0460	  0.0773	  0.0947	  0.0997	  0.1027	  0.1008	  0.0931	  0.0926	  0.1139	  0.1612	  0.1995	  0.2101	  0.2126	  0.2173	  0.2246	  0.2342	  0.2457	  0.2567	  0.2636	  0.2658	  0.2650	  0.2638	  0.2659	  0.2764	    0.29
312	312	   94.00	  161.00	   78.00	 0.14997	 0.20360	 0.10323	   52.25	  -25.26	   17.64	  0.0597	  0.0636	  0.0664	  0.0681	  0.0771	  0.0902	  0.0977	  0.1055	  0.1131	  0.1241	  0.1502	  0.2057	  0.2695	  0.2967	  0.2917	  0.2788	  0.2620	  0.2300	  0.1937	  0.1716	  0.1585	  0.1494	  0.1400	  0.1334	  0.1337	  0.1386	  0.1478	  0.1614	  0.1762	  0.1839	  0.1824	  0.1763	  0.1682	  0.1655	  0.1780	    0.21
313	313	  118.00	  182.00	   83.00	 0.19556	 0.26385	 0.11659	   58.40	  -26.92	   24.11	  0.0666	  0.0710	  0.0741	  0.0759	  0.0860	  0.1005	  0.1081	  0.1160	  0.1240	  0.1362	  0.1676	  0.2393	  0.3282	  0.3717	  0.3712	  0.3573	  0.3377	  0.3005	  0.2575	  0.2295	  0.2118	  0.1992	  0.1870	  0.1786	  0.1788	  0.1847	  0.1955	  0.2117	  0.2289	  0.2379	  0.2361	  0.2294	  0.2194	  0.2158	  0.2300	    0.27
314	314	  247.00	  126.00	  109.00	 0.51048	 0.42234	 0.13550	   71.03	   29.35	   40.53	  0.1001	  0.1067	  0.1113	  0.1143	  0.1274	  0.1434	  0.1450	  0.1462	  0.1485	  0.1545	  0.1775	  0.2411	  0.3168	  0.3234	  0.2839	  0.2743	  0.2887	  0.2714	  0.2725	  0.3656	  0.5210	  0.6445	  0.7023	  0.7278	  0.7419	  0.7515	  0.7613	  0.7709	  0.7790	  0.7858	  0.7925	  0.7968	  0.8016	  0.8047	  0.8064	    0.81
315	315	  184.00	   56.00	  170.00	 0.29005	 0.19443	 0.18000	   51.21	   45.36	   -4.53	  0.1569	  0.1673	  0.1746	  0.1792	  0.2092	  0.2488	  0.2502	  0.2388	  0.2270	  0.2132	  0.1914	  0.1688	  0.1484	  0.1146	  0.0830	  0.0767	  0.0821	  0.0734	  0.0741	  0.1260	  0.2395	  0.3469	  0.3986	  0.4186	  0.4297	  0.4406	  0.4552	  0.4729	  0.4895	  0.4998	  0.5040	  0.5044	  0.5035	  0.5050	  0.5147	    0.53
316	316	  163.00	  173.00	  146.00	 0.32039	 0.34854	 0.22907	   65.64	   -5.56	   10.28	  0.1452	  0.1549	  0.1616	  0.1658	  0.1941	  0.2370	  0.2555	  0.2670	  0.2792	  0.2935	  0.3122	  0.3401	  0.3706	  0.3793	  0.3702	  0.3654	  0.3662	  0.3525	  0.3361	  0.3376	  0.3415	  0.3406	  0.3345	  0.3299	  0.3326	  0.3406	  0.3531	  0.3695	  0.3858	  0.3953	  0.3965	  0.3932	  0.3880	  0.3881	  0.4021	    0.43
317	317	   16.00	  199.00	  139.00	 0.05889	 0.12281	 0.20532	   41.66	  -51.64	  -26.38	  0.1070	  0.1141	  0.1190	  0.1221	  0.1461	  0.1864	  0.2185	  0.2415	  0.2554	  0.2707	  0.2975	  0.3388	  0.3718	  0.3626	  0.3161	  0.2517	  0.1802	  0.1080	  0.0534	  0.0269	  0.0168	  0.0126	  0.0100	  0.0086	  0.0083	  0.0088	  0.0100	  0.0126	  0.0165	  0.0184	  0.0172	  0.0151	  0.0132	  0.0135	  0.0173	    0.03
318	318	   37.00	  176.00	  148.00	 0.08715	 0.14770	 0.23590	   45.32	  -39.91	  -26.03	  0.1336	  0.1425	  0.1486	  0.1525	  0.1822	  0.2312	  0.2639	  0.2851	  0.2986	  0.3124	  0.3284	  0.3476	  0.3616	  0.3496	  0.3137	  0.2675	  0.2146	  0.1514	  0.0949	  0.0623	  0.0468	  0.0389	  0.0329	  0.0291	  0.0286	  0.0302	  0.0340	  0.0408	  0.0494	  0.0539	  0.0513	  0.0469	  0.0418	  0.0402	  0.0479	    0.07
319	319	  198.00	   16.00	  244.00	 0.32495	 0.17176	 0.24472	   48.49	   70.01	  -22.19	  0.2465	  0.2627	  0.2741	  0.2812	  0.3347	  0.4043	  0.3953	  0.3528	  0.3087	  0.2578	  0.1906	  0.1301	  0.0881	  0.0474	  0.0215	  0.0170	  0.0201	  0.0171	  0.0186	  0.0571	  0.1778	  0.3386	  0.4543	  0.5084	  0.5240	  0.5369	  0.5680	  0.6116	  0.6527	  0.6811	  0.6981	  0.7076	  0.7136	  0.7178	  0.7241	    0.73
320	320	  202.00	   46.00	  232.00	 0.35897	 0.21610	 0.30339	   53.61	   59.65	  -23.26	  0.2722	  0.2903	  0.3029	  0.3108	  0.3689	  0.4492	  0.4532	  0.4234	  0.3902	  0.3483	  0.2842	  0.2194	  0.1687	  0.1104	  0.0648	  0.0555	  0.0634	  0.0555	  0.0565	  0.1176	  0.2555	  0.3972	  0.4819	  0.5179	  0.5299	  0.5409	  0.5638	  0.5953	  0.6251	  0.6450	  0.6553	  0.6597	  0.6612	  0.6637	  0.6706	    0.68
321	321	  189.00	  152.00	  101.00	 0.34538	 0.34423	 0.13057	   65.30	    4.68	   31.99	  0.0844	  0.0900	  0.0939	  0.0963	  0.1092	  0.1273	  0.1336	  0.1392	  0.1456	  0.1556	  0.1800	  0.2352	  0.3009	  0.3245	  0.3146	  0.3128	  0.3209	  0.3104	  0.3049	  0.3371	  0.3817	  0.4090	  0.4158	  0.4174	  0.4225	  0.4310	  0.4427	  0.4568	  0.4704	  0.4789	  0.4823	  0.4820	  0.4811	  0.4829	  0.4942	    0.52
322	322	    9.00	   30.00	   47.00	 0.01015	 0.01037	 0.02001	    9.30	    0.56	  -14.27	  0.0139	  0.0148	  0.0155	  0.0159	  0.0179	  0.0214	  0.0241	  0.0258	  0.0269	  0.0272	  0.0259	  0.0230	  0.0197	  0.0164	  0.0134	  0.0114	  0.0105	  0.0092	  0.0076	  0.0069	  0.0070	  0.0075	  0.0078	  0.0074	  0.0071	  0.0076	  0.0092	  0.0120	  0.0155	  0.0179	  0.0188	  0.0184	  0.0173	  0.0173	  0.0195	    0.03
323	323	   37.00	   16.00	   56.00	 0.02631	 0.01813	 0.02470	   14.48	   19.18	   -9.55	  0.0192	  0.0205	  0.0214	  0.0220	  0.0256	  0.0309	  0.0329	  0.0333	  0.0329	  0.0314	  0.0280	  0.0229	  0.0186	  0.0139	  0.0100	  0.0088	  0.0091	  0.0085	  0.0084	  0.0117	  0.0188	  0.0267	  0.0319	  0.0334	  0.0332	  0.0346	  0.0400	  0.0486	  0.0575	  0.0636	  0.0667	  0.0676	  0.0677	  0.0688	  0.0735	    0.08
324	324	    3.00	  117.00	  227.00	 0.06701	 0.06800	 0.35003	   31.35	    1.48	  -68.63	  0.1803	  0.1922	  0.2006	  0.2059	  0.2574	  0.3535	  0.4392	  0.4848	  0.4918	  0.4824	  0.4441	  0.3686	  0.2885	  0.2151	  0.1452	  0.0924	  0.0566	  0.0291	  0.0118	  0.0060	  0.0045	  0.0041	  0.0038	  0.0035	  0.0033	  0.0034	  0.0038	  0.0049	  0.0070	  0.0084	  0.0074	  0.0066	  0.0060	  0.0064	  0.0086	    0.01
325	325	  155.00	  151.00	  107.00	 0.26589	 0.28385	 0.13579	   60.24	   -3.15	   21.84	  0.0847	  0.0903	  0.0941	  0.0967	  0.1110	  0.1321	  0.1414	  0.1494	  0.1580	  0.1694	  0.1905	  0.2305	  0.2751	  0.2914	  0.2861	  0.2849	  0.2897	  0.2806	  0.2709	  0.2811	  0.2936	  0.2979	  0.2951	  0.2923	  0.2956	  0.3034	  0.3150	  0.3298	  0.3441	  0.3526	  0.3544	  0.3522	  0.3488	  0.3502	  0.3641	    0.39
326	326	   29.00	  217.00	  115.00	 0.07150	 0.16148	 0.17551	   47.17	  -62.22	  -10.48	  0.0905	  0.0966	  0.1007	  0.1034	  0.1219	  0.1512	  0.1729	  0.1906	  0.2027	  0.2194	  0.2589	  0.3378	  0.4200	  0.4387	  0.3989	  0.3311	  0.2510	  0.1648	  0.0932	  0.0535	  0.0358	  0.0277	  0.0222	  0.0190	  0.0184	  0.0195	  0.0223	  0.0276	  0.0346	  0.0381	  0.0361	  0.0320	  0.0276	  0.0265	  0.0332	    0.05
327	327	  238.00	  114.00	  235.00	 0.53538	 0.40732	 0.43953	   69.99	   40.32	  -13.86	  0.3335	  0.3555	  0.3710	  0.3807	  0.4557	  0.5649	  0.5877	  0.5762	  0.5631	  0.5441	  0.5012	  0.4481	  0.4016	  0.3270	  0.2479	  0.2282	  0.2463	  0.2275	  0.2264	  0.3292	  0.4911	  0.6110	  0.6688	  0.6946	  0.7092	  0.7199	  0.7312	  0.7433	  0.7546	  0.7624	  0.7673	  0.7697	  0.7724	  0.7746	  0.7782	    0.78
328	328	   80.00	   86.00	  121.00	 0.10753	 0.10348	 0.13362	   38.46	    5.93	  -15.11	  0.0905	  0.0966	  0.1008	  0.1034	  0.1217	  0.1506	  0.1639	  0.1699	  0.1740	  0.1758	  0.1702	  0.1573	  0.1434	  0.1264	  0.1080	  0.0992	  0.0972	  0.0886	  0.0793	  0.0825	  0.0932	  0.1029	  0.1068	  0.1060	  0.1054	  0.1091	  0.1199	  0.1364	  0.1535	  0.1641	  0.1669	  0.1655	  0.1619	  0.1622	  0.1729	    0.19
329	329	  100.00	  110.00	  111.00	 0.13964	 0.14463	 0.12681	   44.89	    0.12	   -2.14	  0.0807	  0.0860	  0.0897	  0.0921	  0.1084	  0.1339	  0.1463	  0.1539	  0.1610	  0.1678	  0.1713	  0.1709	  0.1694	  0.1619	  0.1497	  0.1450	  0.1458	  0.1370	  0.1279	  0.1330	  0.1414	  0.1448	  0.1427	  0.1401	  0.1417	  0.1471	  0.1561	  0.1683	  0.1808	  0.1880	  0.1888	  0.1863	  0.1824	  0.1832	  0.1947	    0.22
330	330	  134.00	  224.00	  128.00	 0.28530	 0.39619	 0.22567	   69.20	  -34.06	   17.08	  0.1330	  0.1418	  0.1479	  0.1517	  0.1755	  0.2102	  0.2271	  0.2410	  0.2541	  0.2733	  0.3173	  0.4113	  0.5263	  0.5829	  0.5807	  0.5548	  0.5174	  0.4595	  0.3907	  0.3361	  0.2986	  0.2742	  0.2530	  0.2385	  0.2374	  0.2449	  0.2596	  0.2819	  0.3063	  0.3190	  0.3160	  0.3046	  0.2893	  0.2817	  0.2998	    0.35
331	331	  162.00	  208.00	  122.00	 0.34250	 0.42014	 0.20393	   70.88	  -20.39	   24.28	  0.1250	  0.1332	  0.1390	  0.1426	  0.1630	  0.1930	  0.2065	  0.2177	  0.2294	  0.2466	  0.2850	  0.3669	  0.4663	  0.5159	  0.5188	  0.5089	  0.4951	  0.4642	  0.4241	  0.3963	  0.3757	  0.3602	  0.3445	  0.3336	  0.3343	  0.3424	  0.3569	  0.3777	  0.3990	  0.4106	  0.4100	  0.4025	  0.3911	  0.3864	  0.4030	    0.44
332	332	   28.00	  196.00	  184.00	 0.09527	 0.16294	 0.33412	   47.35	  -41.94	  -38.72	  0.1852	  0.1975	  0.2060	  0.2113	  0.2553	  0.3293	  0.3830	  0.4151	  0.4323	  0.4477	  0.4590	  0.4646	  0.4628	  0.4342	  0.3783	  0.3085	  0.2318	  0.1499	  0.0829	  0.0474	  0.0324	  0.0255	  0.0208	  0.0181	  0.0175	  0.0186	  0.0212	  0.0263	  0.0334	  0.0374	  0.0351	  0.0311	  0.0269	  0.0261	  0.0329	    0.05
333	333	   47.00	  220.00	  196.00	 0.15477	 0.25357	 0.41512	   57.42	  -44.74	  -32.47	  0.2389	  0.2546	  0.2657	  0.2727	  0.3274	  0.4175	  0.4754	  0.5086	  0.5279	  0.5477	  0.5670	  0.5854	  0.5985	  0.5786	  0.5249	  0.4514	  0.3648	  0.2646	  0.1725	  0.1152	  0.0861	  0.0711	  0.0598	  0.0529	  0.0517	  0.0543	  0.0606	  0.0718	  0.0859	  0.0930	  0.0891	  0.0813	  0.0723	  0.0688	  0.0803	    0.11
334	334	   96.00	   16.00	  255.00	 0.17752	 0.09144	 0.29021	   36.26	   59.19	  -51.07	  0.2628	  0.2802	  0.2923	  0.3000	  0.3605	  0.4485	  0.4584	  0.4248	  0.3798	  0.3221	  0.2407	  0.1566	  0.0966	  0.0520	  0.0255	  0.0187	  0.0198	  0.0177	  0.0174	  0.0322	  0.0739	  0.1384	  0.1962	  0.2142	  0.2003	  0.2014	  0.2467	  0.3303	  0.4238	  0.4949	  0.5361	  0.5561	  0.5623	  0.5662	  0.5814	    0.61
335	335	  115.00	    4.00	  231.00	 0.17762	 0.08909	 0.21118	   35.81	   61.18	  -37.65	  0.2085	  0.2223	  0.2319	  0.2379	  0.2837	  0.3465	  0.3444	  0.3101	  0.2704	  0.2227	  0.1599	  0.1011	  0.0617	  0.0314	  0.0144	  0.0108	  0.0117	  0.0104	  0.0107	  0.0256	  0.0754	  0.1547	  0.2229	  0.2479	  0.2395	  0.2424	  0.2846	  0.3582	  0.4366	  0.4941	  0.5276	  0.5439	  0.5509	  0.5555	  0.5689	    0.59
336	336	  163.00	  220.00	  166.00	 0.38601	 0.46910	 0.32219	   74.13	  -19.99	    9.22	  0.2040	  0.2174	  0.2269	  0.2327	  0.2711	  0.3289	  0.3539	  0.3697	  0.3852	  0.4058	  0.4403	  0.5005	  0.5683	  0.5962	  0.5878	  0.5712	  0.5515	  0.5130	  0.4646	  0.4297	  0.4044	  0.3859	  0.3674	  0.3546	  0.3546	  0.3629	  0.3783	  0.4008	  0.4244	  0.4367	  0.4349	  0.4257	  0.4118	  0.4049	  0.4223	    0.46
337	337	  166.00	  252.00	  173.00	 0.42550	 0.55342	 0.37498	   79.24	  -29.84	   10.44	  0.2393	  0.2551	  0.2662	  0.2731	  0.3153	  0.3776	  0.4058	  0.4243	  0.4416	  0.4663	  0.5127	  0.5994	  0.7037	  0.7587	  0.7594	  0.7314	  0.6890	  0.6288	  0.5538	  0.4878	  0.4396	  0.4090	  0.3833	  0.3659	  0.3643	  0.3725	  0.3888	  0.4141	  0.4408	  0.4540	  0.4504	  0.4383	  0.4209	  0.4113	  0.4297	    0.48
338	338	   84.00	   48.00	  185.00	 0.14245	 0.09876	 0.23473	   37.62	   33.21	  -39.08	  0.1857	  0.1980	  0.2065	  0.2119	  0.2515	  0.3112	  0.3293	  0.3246	  0.3113	  0.2892	  0.2489	  0.1950	  0.1477	  0.1040	  0.0695	  0.0565	  0.0562	  0.0509	  0.0457	  0.0567	  0.0853	  0.1214	  0.1483	  0.1537	  0.1458	  0.1479	  0.1740	  0.2198	  0.2693	  0.3039	  0.3196	  0.3236	  0.3212	  0.3217	  0.3354	    0.37
339	339	   94.00	   23.00	  166.00	 0.12748	 0.07533	 0.14758	   32.99	   43.55	  -28.22	  0.1289	  0.1375	  0.1434	  0.1472	  0.1748	  0.2130	  0.2185	  0.2081	  0.1934	  0.1728	  0.1402	  0.1040	  0.0750	  0.0475	  0.0279	  0.0226	  0.0239	  0.0214	  0.0208	  0.0361	  0.0747	  0.1230	  0.1576	  0.1682	  0.1641	  0.1678	  0.1924	  0.2331	  0.2754	  0.3045	  0.3189	  0.3239	  0.3241	  0.3267	  0.3386	    0.36
340	340	   55.00	   62.00	  178.00	 0.10075	 0.07939	 0.23712	   33.85	   20.61	  -46.01	  0.1728	  0.1842	  0.1922	  0.1973	  0.2352	  0.2954	  0.3216	  0.3255	  0.3184	  0.3023	  0.2670	  0.2129	  0.1628	  0.1189	  0.0827	  0.0653	  0.0602	  0.0522	  0.0425	  0.0424	  0.0525	  0.0683	  0.0800	  0.0804	  0.0749	  0.0764	  0.0934	  0.1244	  0.1600	  0.1845	  0.1939	  0.1939	  0.1886	  0.1869	  0.2000	    0.23
341	341	  171.00	   80.00	   39.00	 0.22653	 0.17844	 0.03325	   49.31	   27.03	   44.03	  0.0258	  0.0276	  0.0287	  0.0295	  0.0314	  0.0327	  0.0315	  0.0314	  0.0322	  0.0348	  0.0445	  0.0696	  0.1012	  0.1138	  0.1141	  0.1154	  0.1124	  0.1015	  0.1020	  0.1375	  0.2230	  0.3003	  0.3263	  0.3340	  0.3416	  0.3510	  0.3629	  0.3769	  0.3898	  0.3978	  0.4007	  0.4006	  0.3989	  0.4007	  0.4122	    0.43
342	342	  188.00	   60.00	   59.00	 0.25140	 0.17501	 0.04118	   48.89	   39.74	   38.24	  0.0387	  0.0412	  0.0430	  0.0442	  0.0473	  0.0494	  0.0466	  0.0447	  0.0437	  0.0447	  0.0514	  0.0684	  0.0862	  0.0873	  0.0818	  0.0812	  0.0783	  0.0682	  0.0696	  0.1100	  0.2210	  0.3350	  0.3805	  0.3958	  0.4065	  0.4174	  0.4301	  0.4444	  0.4575	  0.4658	  0.4697	  0.4699	  0.4690	  0.4713	  0.4818	    0.50
343	343	   68.00	  253.00	  193.00	 0.21114	 0.35276	 0.41351	   65.96	  -51.91	  -17.54	  0.2346	  0.2501	  0.2609	  0.2677	  0.3216	  0.4090	  0.4591	  0.4887	  0.5089	  0.5336	  0.5706	  0.6292	  0.6945	  0.7113	  0.6759	  0.6077	  0.5188	  0.4101	  0.2957	  0.2086	  0.1562	  0.1274	  0.1058	  0.0922	  0.0904	  0.0958	  0.1073	  0.1271	  0.1502	  0.1621	  0.1569	  0.1439	  0.1275	  0.1196	  0.1372	    0.19
344	344	   11.00	  241.00	   99.00	 0.04096	 0.12811	 0.12140	   42.48	  -77.60	   -4.76	  0.0554	  0.0591	  0.0617	  0.0633	  0.0727	  0.0876	  0.1018	  0.1163	  0.1266	  0.1423	  0.1893	  0.2947	  0.4129	  0.4422	  0.3859	  0.2919	  0.1910	  0.1016	  0.0429	  0.0183	  0.0104	  0.0077	  0.0063	  0.0055	  0.0052	  0.0053	  0.0056	  0.0068	  0.0086	  0.0097	  0.0091	  0.0082	  0.0074	  0.0084	  0.0113	    0.02
345	345	  100.00	  250.00	  201.00	 0.28471	 0.42186	 0.45930	   71.00	  -42.04	  -14.52	  0.2745	  0.2926	  0.3054	  0.3133	  0.3733	  0.4696	  0.5197	  0.5472	  0.5672	  0.5921	  0.6245	  0.6702	  0.7224	  0.7368	  0.7093	  0.6553	  0.5834	  0.4899	  0.3845	  0.2989	  0.2430	  0.2100	  0.1837	  0.1662	  0.1637	  0.1707	  0.1854	  0.2099	  0.2375	  0.2515	  0.2456	  0.2309	  0.2114	  0.2010	  0.2201	    0.28
346	346	  144.00	  108.00	  152.00	 0.24371	 0.22005	 0.20210	   54.03	   14.27	   -4.39	  0.1427	  0.1522	  0.1588	  0.1630	  0.1915	  0.2339	  0.2486	  0.2530	  0.2567	  0.2593	  0.2551	  0.2444	  0.2343	  0.2129	  0.1876	  0.1803	  0.1846	  0.1741	  0.1678	  0.1946	  0.2380	  0.2682	  0.2778	  0.2794	  0.2828	  0.2905	  0.3039	  0.3216	  0.3389	  0.3494	  0.3521	  0.3501	  0.3471	  0.3483	  0.3615	    0.39
347	347	  171.00	   99.00	  169.00	 0.31246	 0.25929	 0.23054	   57.97	   24.60	   -3.20	  0.1733	  0.1848	  0.1928	  0.1978	  0.2312	  0.2799	  0.2923	  0.2925	  0.2917	  0.2889	  0.2788	  0.2661	  0.2539	  0.2235	  0.1885	  0.1802	  0.1876	  0.1752	  0.1716	  0.2200	  0.3011	  0.3602	  0.3821	  0.3890	  0.3961	  0.4056	  0.4181	  0.4336	  0.4485	  0.4572	  0.4597	  0.4581	  0.4556	  0.4563	  0.4683	    0.49
348	348	  215.00	   78.00	  218.00	 0.42979	 0.30421	 0.33408	   62.01	   45.67	  -13.44	  0.2744	  0.2925	  0.3052	  0.3131	  0.3694	  0.4487	  0.4603	  0.4451	  0.4276	  0.4041	  0.3611	  0.3142	  0.2742	  0.2131	  0.1547	  0.1420	  0.1548	  0.1414	  0.1416	  0.2234	  0.3722	  0.4961	  0.5579	  0.5840	  0.5980	  0.6092	  0.6229	  0.6388	  0.6537	  0.6637	  0.6684	  0.6707	  0.6716	  0.6738	  0.6803	    0.69
